,icd9,ccs_level_3,ccs_level_3_description,ccs_level_1,ccs_level_1_description
461,231,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
462,232,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
463,233,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
464,238,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
465,239,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
466,24,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
467,25,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
468,260,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
469,269,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
470,270,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
471,271,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
472,272,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
473,278,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
474,279,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
475,300,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
476,301,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
477,302,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
478,303,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
479,308,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
480,309,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
481,312,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
482,318,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
483,319,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
484,3289,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
485,329,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
486,330,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
487,331,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
488,338,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
489,339,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
490,341,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
491,363,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
492,3681,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
493,3689,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
494,369,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
495,37,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
496,392,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
497,393,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
498,394,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
499,398,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
500,399,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
501,400,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
502,401,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
503,402,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
504,403,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
505,4042,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
506,4081,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
507,4082,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
508,4089,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
509,410,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
510,4100,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
511,4101,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
512,4102,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
513,4103,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
514,4104,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
515,4105,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
516,4109,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
517,411,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
518,4110,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
519,4111,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
520,4112,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
521,4119,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
522,412,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
523,413,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
524,414,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
525,4141,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
526,4142,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
527,4143,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
528,4149,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
529,415,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
530,416,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
531,417,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
532,418,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
533,4181,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
534,4182,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
535,4183,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
536,4184,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
537,4185,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
538,4186,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
539,4189,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
540,419,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
541,390,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
542,3929,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
543,7953,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
544,79531,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
545,79539,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
546,V090,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
547,V091,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
548,V092,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
549,V093,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
550,V094,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
551,V0950,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
552,V0951,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
553,V096,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
554,V0970,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
555,V0971,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
556,V0980,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
557,V0981,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
558,V0990,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
559,V0991,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
560,V1204,3,Bacterial infection; unspecified site,1,Infectious and parasitic diseases
561,1100,4,Mycoses,1,Infectious and parasitic diseases
562,1101,4,Mycoses,1,Infectious and parasitic diseases
563,1102,4,Mycoses,1,Infectious and parasitic diseases
564,1103,4,Mycoses,1,Infectious and parasitic diseases
565,1104,4,Mycoses,1,Infectious and parasitic diseases
566,1105,4,Mycoses,1,Infectious and parasitic diseases
567,1106,4,Mycoses,1,Infectious and parasitic diseases
568,1108,4,Mycoses,1,Infectious and parasitic diseases
569,1109,4,Mycoses,1,Infectious and parasitic diseases
570,1110,4,Mycoses,1,Infectious and parasitic diseases
571,1111,4,Mycoses,1,Infectious and parasitic diseases
572,1112,4,Mycoses,1,Infectious and parasitic diseases
573,1113,4,Mycoses,1,Infectious and parasitic diseases
574,1118,4,Mycoses,1,Infectious and parasitic diseases
575,1119,4,Mycoses,1,Infectious and parasitic diseases
576,1120,4,Mycoses,1,Infectious and parasitic diseases
577,1121,4,Mycoses,1,Infectious and parasitic diseases
578,1122,4,Mycoses,1,Infectious and parasitic diseases
579,1123,4,Mycoses,1,Infectious and parasitic diseases
580,1125,4,Mycoses,1,Infectious and parasitic diseases
581,11282,4,Mycoses,1,Infectious and parasitic diseases
582,11284,4,Mycoses,1,Infectious and parasitic diseases
583,11285,4,Mycoses,1,Infectious and parasitic diseases
584,11289,4,Mycoses,1,Infectious and parasitic diseases
585,1129,4,Mycoses,1,Infectious and parasitic diseases
586,1141,4,Mycoses,1,Infectious and parasitic diseases
587,1143,4,Mycoses,1,Infectious and parasitic diseases
588,1149,4,Mycoses,1,Infectious and parasitic diseases
589,11500,4,Mycoses,1,Infectious and parasitic diseases
590,11509,4,Mycoses,1,Infectious and parasitic diseases
591,11510,4,Mycoses,1,Infectious and parasitic diseases
592,11519,4,Mycoses,1,Infectious and parasitic diseases
593,11590,4,Mycoses,1,Infectious and parasitic diseases
594,11599,4,Mycoses,1,Infectious and parasitic diseases
595,1160,4,Mycoses,1,Infectious and parasitic diseases
596,1161,4,Mycoses,1,Infectious and parasitic diseases
597,1162,4,Mycoses,1,Infectious and parasitic diseases
598,1170,4,Mycoses,1,Infectious and parasitic diseases
599,1171,4,Mycoses,1,Infectious and parasitic diseases
600,1172,4,Mycoses,1,Infectious and parasitic diseases
601,1173,4,Mycoses,1,Infectious and parasitic diseases
602,1174,4,Mycoses,1,Infectious and parasitic diseases
603,1175,4,Mycoses,1,Infectious and parasitic diseases
604,1176,4,Mycoses,1,Infectious and parasitic diseases
605,1177,4,Mycoses,1,Infectious and parasitic diseases
606,1178,4,Mycoses,1,Infectious and parasitic diseases
607,1179,4,Mycoses,1,Infectious and parasitic diseases
608,118,4,Mycoses,1,Infectious and parasitic diseases
609,42,5,HIV infection,1,Infectious and parasitic diseases
610,420,5,HIV infection,1,Infectious and parasitic diseases
611,421,5,HIV infection,1,Infectious and parasitic diseases
612,422,5,HIV infection,1,Infectious and parasitic diseases
613,429,5,HIV infection,1,Infectious and parasitic diseases
614,430,5,HIV infection,1,Infectious and parasitic diseases
615,431,5,HIV infection,1,Infectious and parasitic diseases
616,432,5,HIV infection,1,Infectious and parasitic diseases
617,433,5,HIV infection,1,Infectious and parasitic diseases
618,439,5,HIV infection,1,Infectious and parasitic diseases
619,440,5,HIV infection,1,Infectious and parasitic diseases
620,449,5,HIV infection,1,Infectious and parasitic diseases
621,7953,5,HIV infection,1,Infectious and parasitic diseases
622,27910,5,HIV infection,1,Infectious and parasitic diseases
623,27919,5,HIV infection,1,Infectious and parasitic diseases
624,79571,5,HIV infection,1,Infectious and parasitic diseases
625,7958,5,HIV infection,1,Infectious and parasitic diseases
626,V08,5,HIV infection,1,Infectious and parasitic diseases
627,700,6,Hepatitis,1,Infectious and parasitic diseases
628,701,6,Hepatitis,1,Infectious and parasitic diseases
629,702,6,Hepatitis,1,Infectious and parasitic diseases
630,7020,6,Hepatitis,1,Infectious and parasitic diseases
631,7021,6,Hepatitis,1,Infectious and parasitic diseases
632,7022,6,Hepatitis,1,Infectious and parasitic diseases
633,7023,6,Hepatitis,1,Infectious and parasitic diseases
634,703,6,Hepatitis,1,Infectious and parasitic diseases
635,7030,6,Hepatitis,1,Infectious and parasitic diseases
636,7031,6,Hepatitis,1,Infectious and parasitic diseases
637,7032,6,Hepatitis,1,Infectious and parasitic diseases
638,7033,6,Hepatitis,1,Infectious and parasitic diseases
639,704,6,Hepatitis,1,Infectious and parasitic diseases
640,7041,6,Hepatitis,1,Infectious and parasitic diseases
641,7042,6,Hepatitis,1,Infectious and parasitic diseases
642,7043,6,Hepatitis,1,Infectious and parasitic diseases
643,7044,6,Hepatitis,1,Infectious and parasitic diseases
644,7049,6,Hepatitis,1,Infectious and parasitic diseases
645,705,6,Hepatitis,1,Infectious and parasitic diseases
646,7051,6,Hepatitis,1,Infectious and parasitic diseases
647,7052,6,Hepatitis,1,Infectious and parasitic diseases
648,7053,6,Hepatitis,1,Infectious and parasitic diseases
649,7054,6,Hepatitis,1,Infectious and parasitic diseases
650,7059,6,Hepatitis,1,Infectious and parasitic diseases
651,706,6,Hepatitis,1,Infectious and parasitic diseases
652,7070,6,Hepatitis,1,Infectious and parasitic diseases
653,7071,6,Hepatitis,1,Infectious and parasitic diseases
654,709,6,Hepatitis,1,Infectious and parasitic diseases
655,7271,6,Hepatitis,1,Infectious and parasitic diseases
656,57140,6,Hepatitis,1,Infectious and parasitic diseases
657,57141,6,Hepatitis,1,Infectious and parasitic diseases
658,57142,6,Hepatitis,1,Infectious and parasitic diseases
659,57149,6,Hepatitis,1,Infectious and parasitic diseases
660,5731,6,Hepatitis,1,Infectious and parasitic diseases
661,5732,6,Hepatitis,1,Infectious and parasitic diseases
662,5733,6,Hepatitis,1,Infectious and parasitic diseases
663,500,7,Viral infection,1,Infectious and parasitic diseases
664,501,7,Viral infection,1,Infectious and parasitic diseases
665,502,7,Viral infection,1,Infectious and parasitic diseases
666,509,7,Viral infection,1,Infectious and parasitic diseases
667,510,7,Viral infection,1,Infectious and parasitic diseases
668,5101,7,Viral infection,1,Infectious and parasitic diseases
669,5102,7,Viral infection,1,Infectious and parasitic diseases
670,511,7,Viral infection,1,Infectious and parasitic diseases
671,512,7,Viral infection,1,Infectious and parasitic diseases
672,519,7,Viral infection,1,Infectious and parasitic diseases
673,522,7,Viral infection,1,Infectious and parasitic diseases
674,527,7,Viral infection,1,Infectious and parasitic diseases
675,528,7,Viral infection,1,Infectious and parasitic diseases
676,529,7,Viral infection,1,Infectious and parasitic diseases
677,5310,7,Viral infection,1,Infectious and parasitic diseases
678,5311,7,Viral infection,1,Infectious and parasitic diseases
679,5312,7,Viral infection,1,Infectious and parasitic diseases
680,5313,7,Viral infection,1,Infectious and parasitic diseases
681,5314,7,Viral infection,1,Infectious and parasitic diseases
682,5319,7,Viral infection,1,Infectious and parasitic diseases
683,5371,7,Viral infection,1,Infectious and parasitic diseases
684,5379,7,Viral infection,1,Infectious and parasitic diseases
685,538,7,Viral infection,1,Infectious and parasitic diseases
686,539,7,Viral infection,1,Infectious and parasitic diseases
687,540,7,Viral infection,1,Infectious and parasitic diseases
688,5410,7,Viral infection,1,Infectious and parasitic diseases
689,5411,7,Viral infection,1,Infectious and parasitic diseases
690,5412,7,Viral infection,1,Infectious and parasitic diseases
691,5413,7,Viral infection,1,Infectious and parasitic diseases
692,5419,7,Viral infection,1,Infectious and parasitic diseases
693,542,7,Viral infection,1,Infectious and parasitic diseases
